Customer_ID,Customer_Name,Gender,Age,City,State,Customer_Type,Join_Date
1702,Sara Khan,Female,24,Chandigarh,Chandigarh,New,2024-10-10
1703,Sara Mehta,Female,36,Faridabad,Haryana,Returning,2025-10-29
1704,Kabir Gupta,Male,53,Gurugram,Haryana,Returning,2024-02-28
1705,Neha Kapoor,Female,40,Lucknow,Uttar Pradesh,Returning,2024-01-27
1706,Sara Joshi,Female,36,Faridabad,Haryana,Premium,2025-02-18
1707,Zoya Sharma,Female,56,Bengaluru,Karnataka,Returning,2024-12-17
1708,Aditya Gupta,Male,60,Pune,Maharashtra,Returning,2025-11-18
1709,Ananya Malik,Female,30,Faridabad,Haryana,Returning,2025-07-25
1710,Rohan Singh,Male,50,Noida,Uttar Pradesh,New,2024-09-21
1711,Aditya Malik,Male,41,Gurugram,Haryana,Returning,2024-08-15
1712,Ananya Gupta,Female,46,Faridabad,Haryana,Returning,2024-12-05
1713,Ananya Singh,Female,38,Bengaluru,Karnataka,Returning,2024-04-30
1714,Arjun Sharma,Male,57,Bengaluru,Karnataka,Premium,2024-03-13
1715,Arjun Gupta,Male,27,Pune,Maharashtra,Premium,2025-01-25
1716,Meera Singh,Female,23,Lucknow,Uttar Pradesh,Premium,2024-06-03
1717,Rohan Gupta,Male,46,Jaipur,Rajasthan,Premium,2025-04-13
1718,Rohan Mehta,Male,25,Gurugram,Haryana,Returning,2025-10-08
1719,Rohan Mehta,Male,20,Delhi,Delhi,Returning,2024-08-02
1720,Neha Verma,Female,30,Bengaluru,Karnataka,Returning,2024-03-31
1721,Rohan Kapoor,Male,60,Lucknow,Uttar Pradesh,New,2025-03-15
1722,Arjun Patel,Male,22,Delhi,Delhi,Returning,2025-01-17
1723,Aarav Mehta,Male,32,Pune,Maharashtra,New,2024-01-05
1724,Sara Gupta,Female,42,Ghaziabad,Uttar Pradesh,New,2024-04-15
1725,Zoya Malik,Female,39,Bengaluru,Karnataka,New,2024-02-16
1726,Kabir Singh,Male,53,Chandigarh,Chandigarh,Returning,2024-12-11
1727,Zoya Verma,Female,51,Jaipur,Rajasthan,New,2024-07-11
1728,Rohan Patel,Male,34,Delhi,Delhi,New,2024-05-14
1729,Priya Sharma,Female,52,Bengaluru,Karnataka,New,2025-01-10
1730,Aditya Sharma,Male,60,Lucknow,Uttar Pradesh,New,2025-07-01
1731,Vihaan Sharma,Male,23,Bengaluru,Karnataka,Returning,2025-10-31
1732,Ishaan Sharma,Male,27,Delhi,Delhi,New,2025-01-24
1733,Aisha Malik,Female,50,Faridabad,Haryana,Returning,2024-07-29
1734,Aditya Sharma,Male,46,Faridabad,Haryana,Returning,2025-11-09
1735,Meera Singh,Female,58,Bengaluru,Karnataka,Returning,2025-03-04
1736,Ishaan Khan,Male,59,Pune,Maharashtra,New,2024-04-26
1737,Neha Khan,Female,32,Chandigarh,Chandigarh,Returning,2024-09-26
1738,Ishaan Malik,Male,42,Ghaziabad,Uttar Pradesh,Returning,2024-10-29
1739,Rohan Sharma,Male,51,Pune,Maharashtra,Premium,2025-12-05
1740,Kavya Joshi,Female,35,Jaipur,Rajasthan,New,2025-11-18
1741,Aisha Khan,Female,51,Bengaluru,Karnataka,New,2024-04-02
1742,Neha Malik,Female,26,Noida,Uttar Pradesh,Premium,2025-10-21
1743,Priya Joshi,Female,36,Faridabad,Haryana,Returning,2024-04-12
1744,Ishaan Verma,Male,38,Delhi,Delhi,New,2025-11-24
1745,Ananya Patel,Female,26,Noida,Uttar Pradesh,Premium,2024-02-16
1746,Aarav Verma,Male,41,Gurugram,Haryana,New,2025-03-24
1747,Vihaan Singh,Male,43,Noida,Uttar Pradesh,Returning,2024-07-06
1748,Aisha Patel,Female,49,Lucknow,Uttar Pradesh,New,2025-01-29
1749,Aditya Joshi,Male,30,Lucknow,Uttar Pradesh,New,2025-12-13
1750,Aditya Sharma,Male,26,Gurugram,Haryana,New,2025-08-27
1751,Arjun Kapoor,Male,31,Chandigarh,Chandigarh,Returning,2025-01-02
1752,Vihaan Sharma,Male,50,Gurugram,Haryana,Premium,2024-04-25
1753,Kavya Patel,Female,22,Chandigarh,Chandigarh,New,2025-11-01
1754,Ananya Sharma,Female,56,Pune,Maharashtra,Returning,2024-08-17
1755,Sara Mehta,Female,53,Pune,Maharashtra,Returning,2025-09-25
1756,Aisha Patel,Female,50,Ghaziabad,Uttar Pradesh,New,2025-11-23
1757,Sara Patel,Female,55,Gurugram,Haryana,Premium,2025-09-19
1758,Aarav Sharma,Male,52,Gurugram,Haryana,Returning,2025-05-22
1759,Ishaan Verma,Male,51,Noida,Uttar Pradesh,New,2024-12-04
1760,Kabir Sharma,Male,34,Pune,Maharashtra,Returning,2025-01-22
1761,Zoya Gupta,Female,49,Noida,Uttar Pradesh,New,2025-08-09
1762,Arjun Khan,Male,48,Chandigarh,Chandigarh,New,2025-05-24
1763,Aditya Sharma,Male,45,Noida,Uttar Pradesh,New,2025-07-24
1764,Meera Sharma,Female,58,Noida,Uttar Pradesh,Premium,2025-10-14
1765,Kabir Malik,Male,33,Pune,Maharashtra,Returning,2025-04-12
1766,Ananya Mehta,Female,34,Delhi,Delhi,Returning,2024-12-05
1767,Meera Kapoor,Female,50,Bengaluru,Karnataka,Returning,2025-01-07
1768,Aditya Joshi,Male,26,Noida,Uttar Pradesh,Returning,2024-08-15
1769,Aarav Mehta,Male,60,Jaipur,Rajasthan,Premium,2024-10-25
1770,Meera Malik,Female,26,Jaipur,Rajasthan,New,2024-06-17
1771,Arjun Verma,Male,26,Lucknow,Uttar Pradesh,New,2024-07-19
1772,Priya Khan,Female,33,Lucknow,Uttar Pradesh,Returning,2024-07-14
1773,Aditya Mehta,Male,46,Noida,Uttar Pradesh,New,2025-10-10
1774,Ishaan Kapoor,Male,48,Noida,Uttar Pradesh,Returning,2025-08-26
1775,Meera Verma,Female,20,Chandigarh,Chandigarh,Returning,2024-02-19
1776,Meera Patel,Female,50,Bengaluru,Karnataka,Premium,2024-06-30
1777,Aditya Kapoor,Male,28,Gurugram,Haryana,New,2025-11-04
1778,Vihaan Kapoor,Male,52,Jaipur,Rajasthan,Premium,2025-03-04
1779,Vihaan Gupta,Male,45,Faridabad,Haryana,Premium,2024-10-28
1780,Arjun Verma,Male,46,Gurugram,Haryana,Returning,2025-06-08
1781,Kabir Malik,Male,55,Jaipur,Rajasthan,Returning,2024-07-24
1782,Priya Kapoor,Female,42,Faridabad,Haryana,Premium,2024-05-15
1783,Aditya Verma,Male,54,Pune,Maharashtra,Returning,2024-11-26
1784,Aditya Khan,Male,55,Jaipur,Rajasthan,Returning,2025-08-07
1785,Sara Patel,Female,38,Pune,Maharashtra,Premium,2025-03-08
1786,Neha Sharma,Female,26,Pune,Maharashtra,New,2024-05-28
1787,Aarav Sharma,Male,37,Ghaziabad,Uttar Pradesh,Returning,2024-06-13
1788,Kabir Singh,Male,23,Gurugram,Haryana,Returning,2024-10-29
1789,Priya Malik,Female,42,Delhi,Delhi,Returning,2024-04-14
1790,Vihaan Malik,Male,55,Ghaziabad,Uttar Pradesh,New,2025-06-07
1791,Neha Singh,Female,44,Delhi,Delhi,New,2025-12-02
1792,Ananya Malik,Female,20,Delhi,Delhi,Returning,2024-07-26
1793,Vihaan Joshi,Male,60,Ghaziabad,Uttar Pradesh,Returning,2025-10-25
1794,Ananya Kapoor,Female,58,Pune,Maharashtra,New,2024-07-17
1795,Kabir Joshi,Male,24,Gurugram,Haryana,New,2024-06-26
1796,Aditya Malik,Male,44,Noida,Uttar Pradesh,New,2024-10-12
1797,Meera Singh,Female,30,Gurugram,Haryana,Returning,2024-09-18
1798,Aarav Mehta,Male,29,Chandigarh,Chandigarh,New,2024-11-26
1799,Vihaan Sharma,Male,39,Bengaluru,Karnataka,Returning,2025-08-09
1800,Meera Mehta,Female,40,Noida,Uttar Pradesh,Returning,2024-07-07
1801,Meera Khan,Female,30,Pune,Maharashtra,New,2025-07-03
1802,Zoya Khan,Female,34,Jaipur,Rajasthan,Premium,2025-11-10
1803,Ananya Mehta,Female,38,Jaipur,Rajasthan,New,2025-09-25
1804,Meera Joshi,Female,20,Pune,Maharashtra,New,2024-12-20
1805,Arjun Gupta,Male,59,Bengaluru,Karnataka,New,2024-02-10
1806,Sara Mehta,Female,27,Lucknow,Uttar Pradesh,New,2025-07-07
1807,Aditya Singh,Male,53,Delhi,Delhi,Returning,2025-01-18
1808,Meera Malik,Female,51,Chandigarh,Chandigarh,New,2025-10-29
1809,Priya Mehta,Female,25,Pune,Maharashtra,Premium,2024-06-20
1810,Neha Malik,Female,20,Pune,Maharashtra,Returning,2024-08-03
1811,Sara Gupta,Female,26,Lucknow,Uttar Pradesh,New,2025-12-20
1812,Kavya Patel,Female,29,Noida,Uttar Pradesh,New,2024-12-05
1813,Aarav Khan,Male,23,Noida,Uttar Pradesh,New,2024-09-14
1814,Meera Khan,Female,34,Bengaluru,Karnataka,Premium,2025-02-21
1815,Zoya Joshi,Female,47,Lucknow,Uttar Pradesh,New,2025-02-02
1816,Sara Khan,Female,20,Pune,Maharashtra,Returning,2025-09-25
1817,Aisha Kapoor,Female,24,Delhi,Delhi,New,2025-05-29
1818,Aisha Singh,Female,58,Faridabad,Haryana,New,2025-03-24
1819,Zoya Patel,Female,50,Delhi,Delhi,New,2024-08-13
1820,Rohan Patel,Male,38,Pune,Maharashtra,Premium,2024-05-27
1821,Kabir Mehta,Male,55,Delhi,Delhi,Premium,2024-05-24
1822,Aisha Sharma,Female,56,Delhi,Delhi,Returning,2025-07-04
1823,Meera Khan,Female,33,Faridabad,Haryana,Returning,2024-12-18
1824,Priya Patel,Female,29,Pune,Maharashtra,New,2024-08-14
1825,Vihaan Singh,Male,27,Ghaziabad,Uttar Pradesh,New,2025-08-03
1826,Ishaan Sharma,Male,49,Pune,Maharashtra,Returning,2024-03-15
1827,Kabir Khan,Male,26,Faridabad,Haryana,New,2025-08-17
1828,Arjun Mehta,Male,28,Jaipur,Rajasthan,Returning,2024-08-28
1829,Aisha Singh,Female,24,Bengaluru,Karnataka,Premium,2024-11-21
1830,Arjun Joshi,Male,59,Jaipur,Rajasthan,Returning,2025-12-11
1831,Vihaan Verma,Male,56,Bengaluru,Karnataka,New,2024-11-19
1832,Zoya Verma,Female,40,Delhi,Delhi,New,2024-08-14
1833,Aditya Patel,Male,43,Faridabad,Haryana,New,2024-12-05
1834,Kavya Joshi,Female,48,Chandigarh,Chandigarh,New,2024-11-08
1835,Arjun Malik,Male,31,Noida,Uttar Pradesh,Returning,2024-03-24
1836,Ishaan Singh,Male,54,Gurugram,Haryana,New,2025-10-03
1837,Aisha Khan,Female,52,Delhi,Delhi,Returning,2025-08-18
1838,Vihaan Patel,Male,33,Bengaluru,Karnataka,Premium,2025-07-18
1839,Kabir Malik,Male,50,Pune,Maharashtra,Returning,2024-06-01
1840,Ananya Patel,Female,57,Ghaziabad,Uttar Pradesh,Returning,2024-10-24
1841,Rohan Joshi,Male,52,Pune,Maharashtra,New,2025-01-07
1842,Meera Sharma,Female,59,Ghaziabad,Uttar Pradesh,Returning,2025-06-10
1843,Rohan Joshi,Male,31,Gurugram,Haryana,Returning,2025-08-02
1844,Sara Verma,Female,42,Chandigarh,Chandigarh,New,2025-05-14
1845,Priya Khan,Female,43,Faridabad,Haryana,New,2025-11-15
1846,Priya Malik,Female,44,Jaipur,Rajasthan,Returning,2025-04-10
1847,Kavya Sharma,Female,40,Delhi,Delhi,New,2025-06-17
1848,Sara Singh,Female,57,Faridabad,Haryana,Returning,2024-06-27
1849,Zoya Patel,Female,57,Jaipur,Rajasthan,Returning,2024-03-20
1850,Meera Singh,Female,34,Lucknow,Uttar Pradesh,Returning,2024-12-27
1851,Ishaan Mehta,Male,50,Chandigarh,Chandigarh,Premium,2024-01-07
1852,Meera Verma,Female,30,Chandigarh,Chandigarh,New,2025-06-10
1853,Sara Singh,Female,29,Ghaziabad,Uttar Pradesh,New,2025-01-05
1854,Vihaan Khan,Male,46,Ghaziabad,Uttar Pradesh,Returning,2024-04-26
1855,Arjun Joshi,Male,33,Chandigarh,Chandigarh,Returning,2025-10-24
1856,Ishaan Patel,Male,35,Delhi,Delhi,New,2025-08-10
1857,Vihaan Verma,Male,60,Gurugram,Haryana,Returning,2025-08-09
1858,Rohan Sharma,Male,36,Gurugram,Haryana,Premium,2025-06-13
1859,Zoya Kapoor,Female,60,Bengaluru,Karnataka,New,2025-11-08
1860,Ishaan Singh,Male,33,Noida,Uttar Pradesh,New,2025-04-27
1861,Ishaan Joshi,Male,34,Gurugram,Haryana,Returning,2025-09-07
1862,Rohan Kapoor,Male,59,Gurugram,Haryana,Returning,2024-09-27
1863,Rohan Mehta,Male,58,Chandigarh,Chandigarh,Returning,2024-08-23
1864,Zoya Patel,Female,26,Gurugram,Haryana,New,2025-06-19
1865,Ishaan Malik,Male,29,Lucknow,Uttar Pradesh,Returning,2024-06-30
1866,Arjun Kapoor,Male,22,Bengaluru,Karnataka,Premium,2025-06-28
1867,Meera Khan,Female,50,Noida,Uttar Pradesh,Returning,2025-09-09
1868,Meera Sharma,Female,53,Lucknow,Uttar Pradesh,New,2024-02-14
1869,Aditya Malik,Male,34,Lucknow,Uttar Pradesh,Premium,2025-05-08
1870,Neha Patel,Female,57,Jaipur,Rajasthan,Returning,2025-12-14
1871,Vihaan Khan,Male,28,Lucknow,Uttar Pradesh,New,2024-08-26
1872,Kavya Khan,Female,58,Faridabad,Haryana,Premium,2025-02-22
1873,Kabir Gupta,Male,20,Delhi,Delhi,Returning,2024-04-30
1874,Meera Sharma,Female,33,Lucknow,Uttar Pradesh,Returning,2024-11-19
1875,Zoya Mehta,Female,29,Noida,Uttar Pradesh,New,2025-08-22
1876,Kabir Singh,Male,47,Pune,Maharashtra,Returning,2025-09-18
1877,Kabir Patel,Male,46,Ghaziabad,Uttar Pradesh,Returning,2025-07-24
1878,Arjun Verma,Male,55,Jaipur,Rajasthan,Returning,2024-09-16
1879,Kabir Kapoor,Male,45,Jaipur,Rajasthan,Returning,2025-11-06
1880,Aisha Gupta,Female,30,Chandigarh,Chandigarh,New,2025-06-04
1881,Zoya Mehta,Female,59,Pune,Maharashtra,Returning,2025-12-24
1882,Aarav Verma,Male,60,Lucknow,Uttar Pradesh,New,2024-04-03
1883,Ishaan Verma,Male,58,Chandigarh,Chandigarh,New,2024-03-06
1884,Kabir Gupta,Male,25,Jaipur,Rajasthan,Returning,2025-01-28
1885,Kavya Patel,Female,53,Bengaluru,Karnataka,New,2025-09-03
1886,Aarav Verma,Male,48,Chandigarh,Chandigarh,New,2025-11-03
1887,Kavya Malik,Female,32,Faridabad,Haryana,New,2025-09-05
1888,Meera Malik,Female,59,Ghaziabad,Uttar Pradesh,New,2024-02-06
1889,Ananya Gupta,Female,30,Delhi,Delhi,New,2024-10-09
1890,Neha Patel,Female,45,Jaipur,Rajasthan,New,2024-07-24
1891,Meera Sharma,Female,25,Noida,Uttar Pradesh,Returning,2025-07-26
1892,Kavya Kapoor,Female,42,Jaipur,Rajasthan,Premium,2024-10-10
1893,Priya Kapoor,Female,49,Ghaziabad,Uttar Pradesh,Premium,2025-08-11
1894,Aarav Singh,Male,46,Gurugram,Haryana,Returning,2025-07-26
1895,Aisha Malik,Female,41,Faridabad,Haryana,Premium,2025-06-09
1896,Kabir Malik,Male,36,Bengaluru,Karnataka,Returning,2025-01-21
1897,Vihaan Joshi,Male,41,Ghaziabad,Uttar Pradesh,Premium,2025-04-14
1898,Sara Joshi,Female,21,Bengaluru,Karnataka,Returning,2024-09-21
1899,Aisha Patel,Female,34,Ghaziabad,Uttar Pradesh,Returning,2025-02-26
1900,Ananya Malik,Female,20,Pune,Maharashtra,Returning,2024-09-26
1901,Priya Singh,Female,45,Noida,Uttar Pradesh,Returning,2024-12-16
1902,Aisha Malik,Female,50,Gurugram,Haryana,New,2024-08-11
1903,Kavya Kapoor,Female,31,Faridabad,Haryana,Premium,2025-11-30
1904,Kavya Gupta,Female,32,Chandigarh,Chandigarh,New,2024-09-04
1905,Ishaan Singh,Male,34,Ghaziabad,Uttar Pradesh,New,2024-09-12
1906,Ishaan Kapoor,Male,29,Jaipur,Rajasthan,Returning,2024-05-02
1907,Kavya Khan,Female,59,Chandigarh,Chandigarh,New,2025-07-08
1908,Aarav Joshi,Male,59,Jaipur,Rajasthan,New,2025-08-11
1909,Ishaan Singh,Male,31,Chandigarh,Chandigarh,Premium,2025-06-07
1910,Kabir Patel,Male,56,Ghaziabad,Uttar Pradesh,New,2025-06-22
1911,Neha Patel,Female,54,Chandigarh,Chandigarh,New,2024-12-21
1912,Zoya Verma,Female,27,Chandigarh,Chandigarh,Returning,2025-04-16
1913,Ananya Sharma,Female,33,Delhi,Delhi,New,2024-04-13
1914,Ananya Mehta,Female,36,Bengaluru,Karnataka,New,2024-09-26
1915,Priya Singh,Female,59,Chandigarh,Chandigarh,New,2024-07-07
1916,Arjun Patel,Male,46,Ghaziabad,Uttar Pradesh,Returning,2025-01-16
1917,Ananya Patel,Female,48,Faridabad,Haryana,New,2024-05-14
1918,Vihaan Gupta,Male,37,Noida,Uttar Pradesh,Returning,2025-07-22
1919,Zoya Patel,Female,29,Ghaziabad,Uttar Pradesh,Returning,2024-06-02
1920,Arjun Sharma,Male,46,Gurugram,Haryana,Returning,2025-10-07
1921,Meera Malik,Female,51,Jaipur,Rajasthan,New,2025-07-29
1922,Ishaan Kapoor,Male,45,Delhi,Delhi,New,2024-06-16
1923,Aarav Gupta,Male,50,Faridabad,Haryana,Returning,2024-04-08
1924,Arjun Mehta,Male,43,Faridabad,Haryana,New,2025-07-24
1925,Kavya Singh,Female,21,Jaipur,Rajasthan,New,2024-12-25
1926,Ishaan Kapoor,Male,56,Ghaziabad,Uttar Pradesh,Returning,2025-10-26
1927,Meera Verma,Female,42,Faridabad,Haryana,New,2025-06-06
1928,Arjun Joshi,Male,44,Noida,Uttar Pradesh,Returning,2025-04-19
1929,Sara Verma,Female,60,Gurugram,Haryana,Returning,2024-12-11
1930,Zoya Kapoor,Female,45,Bengaluru,Karnataka,Returning,2024-03-14
1931,Aisha Verma,Female,34,Jaipur,Rajasthan,New,2025-10-30
1932,Kabir Singh,Male,45,Bengaluru,Karnataka,New,2025-03-31
1933,Neha Mehta,Female,53,Bengaluru,Karnataka,Premium,2025-02-27
1934,Rohan Verma,Male,28,Delhi,Delhi,Returning,2025-11-08
1935,Kabir Khan,Male,30,Ghaziabad,Uttar Pradesh,New,2024-04-07
1936,Aisha Joshi,Female,23,Pune,Maharashtra,New,2025-02-10
1937,Meera Khan,Female,36,Noida,Uttar Pradesh,Returning,2024-03-27
1938,Sara Patel,Female,34,Faridabad,Haryana,New,2024-10-17
1939,Arjun Verma,Male,53,Gurugram,Haryana,Returning,2024-01-30
1940,Aarav Mehta,Male,50,Jaipur,Rajasthan,Returning,2025-07-07
1941,Kavya Singh,Female,48,Pune,Maharashtra,New,2025-12-15
1942,Meera Verma,Female,58,Bengaluru,Karnataka,Returning,2025-10-13
1943,Kavya Kapoor,Female,53,Lucknow,Uttar Pradesh,Returning,2025-06-30
1944,Kabir Mehta,Male,54,Chandigarh,Chandigarh,New,2024-04-01
1945,Arjun Singh,Male,46,Jaipur,Rajasthan,New,2024-11-06
1946,Aarav Sharma,Male,28,Pune,Maharashtra,New,2025-04-25
1947,Meera Sharma,Female,50,Chandigarh,Chandigarh,New,2025-03-16
1948,Neha Singh,Female,34,Bengaluru,Karnataka,Returning,2025-07-15
1949,Ananya Gupta,Female,55,Lucknow,Uttar Pradesh,New,2024-09-12
1950,Rohan Patel,Male,34,Lucknow,Uttar Pradesh,New,2025-03-08
1951,Sara Gupta,Female,59,Pune,Maharashtra,Returning,2025-12-02
1952,Kabir Singh,Male,37,Pune,Maharashtra,New,2024-03-11
1953,Rohan Verma,Male,27,Faridabad,Haryana,Returning,2025-09-24
1954,Arjun Singh,Male,51,Bengaluru,Karnataka,New,2024-01-20
1955,Rohan Sharma,Male,21,Pune,Maharashtra,New,2024-04-14
1956,Kabir Singh,Male,48,Gurugram,Haryana,Returning,2024-08-26
1957,Aisha Verma,Female,51,Delhi,Delhi,New,2025-03-06
1958,Kabir Joshi,Male,49,Jaipur,Rajasthan,Returning,2024-02-02
1959,Ananya Khan,Female,23,Gurugram,Haryana,New,2025-02-05
1960,Aisha Malik,Female,31,Chandigarh,Chandigarh,New,2024-09-13
1961,Ishaan Patel,Male,27,Delhi,Delhi,Premium,2024-09-11
1962,Zoya Joshi,Female,22,Ghaziabad,Uttar Pradesh,New,2024-04-06
1963,Meera Gupta,Female,44,Chandigarh,Chandigarh,Returning,2024-11-15
1964,Kavya Mehta,Female,60,Gurugram,Haryana,Returning,2025-07-16
1965,Meera Khan,Female,50,Faridabad,Haryana,Returning,2024-07-22
1966,Ananya Sharma,Female,27,Ghaziabad,Uttar Pradesh,New,2025-03-20
1967,Ananya Sharma,Female,37,Gurugram,Haryana,Returning,2025-02-09
1968,Neha Gupta,Female,22,Delhi,Delhi,Returning,2025-12-08
1969,Arjun Kapoor,Male,43,Gurugram,Haryana,Returning,2024-09-11
1970,Rohan Joshi,Male,59,Noida,Uttar Pradesh,New,2025-10-02
1971,Aarav Sharma,Male,29,Jaipur,Rajasthan,Returning,2024-04-19
1972,Rohan Joshi,Male,40,Ghaziabad,Uttar Pradesh,Premium,2025-10-22
1973,Neha Mehta,Female,32,Chandigarh,Chandigarh,New,2025-01-21
1974,Ananya Verma,Female,22,Faridabad,Haryana,Returning,2025-03-24
1975,Meera Singh,Female,51,Pune,Maharashtra,New,2024-07-10
1976,Meera Mehta,Female,49,Jaipur,Rajasthan,New,2025-09-05
1977,Kavya Malik,Female,24,Gurugram,Haryana,Returning,2025-04-05
1978,Kabir Singh,Male,43,Pune,Maharashtra,Returning,2025-10-15
1979,Meera Patel,Female,21,Gurugram,Haryana,Returning,2025-01-07
1980,Neha Kapoor,Female,40,Ghaziabad,Uttar Pradesh,Returning,2025-11-05
1981,Meera Patel,Female,53,Ghaziabad,Uttar Pradesh,Returning,2025-07-18
1982,Rohan Kapoor,Male,40,Faridabad,Haryana,New,2024-11-25
1983,Aisha Khan,Female,24,Pune,Maharashtra,New,2024-05-12
1984,Rohan Sharma,Male,26,Ghaziabad,Uttar Pradesh,Returning,2024-04-11
1985,Aarav Kapoor,Male,51,Lucknow,Uttar Pradesh,Returning,2025-12-19
1986,Vihaan Singh,Male,43,Delhi,Delhi,New,2024-03-13
1987,Aarav Gupta,Male,25,Chandigarh,Chandigarh,Returning,2025-10-16
1988,Aarav Mehta,Male,46,Pune,Maharashtra,Returning,2025-12-26
1989,Aarav Kapoor,Male,53,Faridabad,Haryana,New,2024-03-13
1990,Ishaan Singh,Male,33,Noida,Uttar Pradesh,Premium,2024-04-09
1991,Aisha Gupta,Female,44,Pune,Maharashtra,New,2025-06-22
1992,Sara Gupta,Female,60,Bengaluru,Karnataka,Premium,2025-07-25
1993,Aditya Malik,Male,26,Lucknow,Uttar Pradesh,Returning,2025-08-13
1994,Ananya Joshi,Female,26,Lucknow,Uttar Pradesh,New,2024-07-03
1995,Meera Patel,Female,41,Pune,Maharashtra,Returning,2025-06-30
1996,Vihaan Joshi,Male,40,Jaipur,Rajasthan,Returning,2024-11-28
1997,Ishaan Mehta,Male,60,Lucknow,Uttar Pradesh,New,2024-11-27
1998,Vihaan Gupta,Male,54,Bengaluru,Karnataka,New,2025-07-17
1999,Kavya Singh,Female,48,Jaipur,Rajasthan,New,2025-02-10
2000,Aarav Sharma,Male,58,Faridabad,Haryana,New,2024-05-18
2001,Kavya Singh,Female,39,Delhi,Delhi,Premium,2024-08-07
2002,Ishaan Mehta,Male,37,Delhi,Delhi,Premium,2025-06-07
2003,Meera Kapoor,Female,29,Bengaluru,Karnataka,New,2025-04-16
2004,Ananya Verma,Female,36,Gurugram,Haryana,New,2025-08-19
2005,Priya Gupta,Female,39,Faridabad,Haryana,New,2025-02-13
2006,Vihaan Gupta,Male,40,Noida,Uttar Pradesh,Returning,2024-06-26
2007,Arjun Kapoor,Male,58,Noida,Uttar Pradesh,Returning,2024-02-08
2008,Aditya Kapoor,Male,25,Lucknow,Uttar Pradesh,Returning,2024-12-08
2009,Ananya Patel,Female,27,Lucknow,Uttar Pradesh,Premium,2024-08-20
2010,Aditya Kapoor,Male,60,Delhi,Delhi,Returning,2025-01-26
2011,Aarav Singh,Male,22,Pune,Maharashtra,New,2025-08-01
2012,Rohan Mehta,Male,34,Pune,Maharashtra,New,2025-11-20
2013,Aditya Patel,Male,58,Chandigarh,Chandigarh,Returning,2024-04-02
2014,Priya Patel,Female,45,Faridabad,Haryana,New,2024-12-10
2015,Aisha Joshi,Female,23,Bengaluru,Karnataka,Returning,2024-09-25
2016,Aisha Patel,Female,47,Pune,Maharashtra,Returning,2024-05-13
2017,Neha Verma,Female,55,Chandigarh,Chandigarh,New,2025-02-08
2018,Sara Kapoor,Female,55,Ghaziabad,Uttar Pradesh,Returning,2025-06-20
2019,Priya Gupta,Female,37,Noida,Uttar Pradesh,Returning,2024-11-27
2020,Sara Kapoor,Female,27,Noida,Uttar Pradesh,Returning,2025-03-09
2021,Ananya Mehta,Female,40,Ghaziabad,Uttar Pradesh,New,2025-11-02
2022,Aarav Singh,Male,42,Gurugram,Haryana,Returning,2025-03-28
2023,Vihaan Verma,Male,22,Chandigarh,Chandigarh,Premium,2024-08-27
2024,Priya Mehta,Female,25,Gurugram,Haryana,New,2024-02-25
2025,Priya Kapoor,Female,38,Gurugram,Haryana,New,2025-12-11
2026,Neha Khan,Female,48,Faridabad,Haryana,Returning,2024-12-05
2027,Priya Malik,Female,33,Ghaziabad,Uttar Pradesh,Returning,2024-09-21
2028,Meera Joshi,Female,29,Bengaluru,Karnataka,Returning,2025-11-15
2029,Aarav Patel,Male,53,Bengaluru,Karnataka,New,2024-06-23
2030,Aarav Singh,Male,59,Ghaziabad,Uttar Pradesh,New,2025-04-21
2031,Sara Sharma,Female,44,Noida,Uttar Pradesh,Returning,2025-11-09
2032,Ishaan Mehta,Male,21,Noida,Uttar Pradesh,New,2025-10-26
2033,Zoya Gupta,Female,52,Lucknow,Uttar Pradesh,Premium,2024-04-11
2034,Kavya Mehta,Female,58,Chandigarh,Chandigarh,Returning,2024-07-09
2035,Priya Malik,Female,55,Chandigarh,Chandigarh,Premium,2024-01-23
2036,Aarav Gupta,Male,39,Pune,Maharashtra,New,2025-02-06
2037,Aditya Verma,Male,42,Delhi,Delhi,Returning,2024-12-29
2038,Sara Singh,Female,52,Ghaziabad,Uttar Pradesh,New,2024-03-04
2039,Sara Singh,Female,21,Lucknow,Uttar Pradesh,Premium,2024-10-13
2040,Priya Verma,Female,45,Jaipur,Rajasthan,Returning,2024-03-30
2041,Aditya Patel,Male,59,Pune,Maharashtra,Premium,2025-12-03
2042,Priya Patel,Female,56,Ghaziabad,Uttar Pradesh,New,2024-11-15
2043,Kavya Kapoor,Female,48,Jaipur,Rajasthan,Returning,2024-07-30
2044,Sara Verma,Female,54,Bengaluru,Karnataka,Returning,2024-07-26
2045,Ishaan Verma,Male,53,Faridabad,Haryana,Premium,2025-03-16
2046,Kavya Verma,Female,30,Bengaluru,Karnataka,New,2025-07-24
2047,Meera Khan,Female,40,Gurugram,Haryana,Returning,2024-05-29
2048,Aditya Sharma,Male,46,Jaipur,Rajasthan,Premium,2024-11-06
2049,Arjun Singh,Male,32,Gurugram,Haryana,New,2024-07-08
2050,Aarav Kapoor,Male,37,Bengaluru,Karnataka,Returning,2025-09-19
2051,Priya Kapoor,Female,34,Ghaziabad,Uttar Pradesh,Returning,2025-01-02
2052,Aisha Joshi,Female,52,Gurugram,Haryana,Returning,2025-04-25
2053,Aditya Mehta,Male,44,Gurugram,Haryana,Returning,2024-05-20
